sum.taxonomy	fishcard_12S_all_Blank.090617.S67.L001	fishcard_12S_all_Blank.niskin.S68.L001	fishcard_12S_all_GC.tissue.S69.L001	fishcard_12S_all_Grass.Pos.ctrl.S70.L001	fishcard_12S_all_GrassPCR.Neg.ctrl.S71.L001	fishcard_12S_all_LSC.A.1.S19.L001	fishcard_12S_all_LSC.A.2.S20.L001	fishcard_12S_all_LSC.A.3.S21.L001	fishcard_12S_all_LSC.B.1.S22.L001	fishcard_12S_all_LSC.B.2.S23.L001	fishcard_12S_all_LSC.B.3.S24.L001	fishcard_12S_all_LSC.C.1.S25.L001	fishcard_12S_all_LSC.C.2.S26.L001	fishcard_12S_all_LSC.C.3.S27.L001	fishcard_12S_all_MPA.Blank.T.26.S28.L001	fishcard_12S_all_MPA.PCR.Neg.ctrl.S30.L001	fishcard_12S_all_MPA.Pos.ctrl.S29.L001	fishcard_12S_all_PP.A.1.S1.L001	fishcard_12S_all_PP.A.2.S2.L001	fishcard_12S_all_PP.A.3.S3.L001	fishcard_12S_all_PP.B.1.S4.L001	fishcard_12S_all_PP.B.2.S5.L001	fishcard_12S_all_PP.B.3.S6.L001	fishcard_12S_all_PP.C.1.S7.L001	fishcard_12S_all_PP.C.2.S8.L001	fishcard_12S_all_PP.C.3.S9.L001	fishcard_12S_all_PedRF.A.1.S10.L001	fishcard_12S_all_PedRF.A.2.S11.L001	fishcard_12S_all_PedRF.A.3.S12.L001	fishcard_12S_all_PedRF.B.1.S13.L001	fishcard_12S_all_PedRF.B.2.S14.L001	fishcard_12S_all_PedRF.B.3.S15.L001	fishcard_12S_all_PedRF.C.1.S16.L001	fishcard_12S_all_PedRF.C.2.S17.L001	fishcard_12S_all_PedRF.C.3.S18.L001	fishcard_12S_all_T0.A.S31.L001	fishcard_12S_all_T0.B.S32.L001	fishcard_12S_all_T0.C.S33.L001	fishcard_12S_all_T1.A.S34.L001	fishcard_12S_all_T1.B.S35.L001	fishcard_12S_all_T1.C.S36.L001	fishcard_12S_all_T10.A.S61.L001	fishcard_12S_all_T10.B.S62.L001	fishcard_12S_all_T10.C.S63.L001	fishcard_12S_all_T11.A.S64.L001	fishcard_12S_all_T11.B.S65.L001	fishcard_12S_all_T11.C.S66.L001	fishcard_12S_all_T2.A.S37.L001	fishcard_12S_all_T2.B.S38.L001	fishcard_12S_all_T2.C.S39.L001	fishcard_12S_all_T3.A.S40.L001	fishcard_12S_all_T3.B.S41.L001	fishcard_12S_all_T3.C.S42.L001	fishcard_12S_all_T4.A.S43.L001	fishcard_12S_all_T4.B.S44.L001	fishcard_12S_all_T4.C.S45.L001	fishcard_12S_all_T5.A.S46.L001	fishcard_12S_all_T5.B.S47.L001	fishcard_12S_all_T5.C.S48.L001	fishcard_12S_all_T6.A.S49.L001	fishcard_12S_all_T6.B.S50.L001	fishcard_12S_all_T6.C.S51.L001	fishcard_12S_all_T7.A.S52.L001	fishcard_12S_all_T7.B.S53.L001	fishcard_12S_all_T7.C.S54.L001	fishcard_12S_all_T8.A.S55.L001	fishcard_12S_all_T8.B.S56.L001	fishcard_12S_all_T8.C.S57.L001	fishcard_12S_all_T9.A.S58.L001	fishcard_12S_all_T9.B.S59.L001	fishcard_12S_all_T9.C.S60.L001
Eukaryota;Chordata;Actinopteri;NA;Sphyraenidae;Sphyraena;Sphyraena argentea	0	0	0	0	0	2426	12813	10747	11228	11731	12071	6125	1522	12754	2	0	0	5095	1119	3362	1279	0	305	1125	677	0	2697	483	3051	7472	2509	16965	12697	2209	10237	0	0	0	0	0	0	1466	258	0	0	0	0	2569	0	0	0	0	0	501	6247	0	0	4900	0	0	0	1	1294	1	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;NA;Sphyraenidae;Sphyraena;Sphyraena ensis	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Ophidiiformes;Bythitidae;Brosmophycis;Brosmophycis marginata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Ophidiiformes;Bythitidae;Cataetyx;Cataetyx rubrirostris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Ophidiiformes;Bythitidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Chilara;Chilara taylori	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	518	239	0	0	0	0	1	0	0	0	0	0	0	574	298	0	0	0	0	0	232	597	191	2093	0	1005	0	0	0	0	0	0	809	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1429	0
Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Hypomesus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Hypomesus;Hypomesus nipponensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pempheriformes;Howellidae;Howella;Howella brodiei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0
Eukaryota;Chordata;Actinopteri;Pempheriformes;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pempheriformes;Pentacerotidae;Pentaceros;Pseudopentaceros wheeleri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pempheriformes;Polyprionidae;Stereolepis;Stereolepis gigas	0	0	0	0	0	1237	699	0	6217	0	178	2797	2742	366	0	0	0	0	0	1	0	0	0	414	0	0	1278	1545	306	3422	825	1408	760	266	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Agonidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Artedius;Artedius corallinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Artedius;Artedius lateralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Chitonotus;Chitonotus pugetensis	0	0	0	0	0	0	0	0	0	131	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus analis	0	0	0	0	0	0	0	0	0	0	0	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	85	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Clinocottus;Clinocottus recalvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Enophrys;Enophrys bison	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Icelinus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Icelinus;Icelinus burchami	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Icelinus;Icelinus quadriseriatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Oligocottus;Oligocottus snyderi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Ruscarius;Ruscarius creaseri	0	0	0	0	0	0	0	2574	0	0	0	0	0	0	0	0	0	0	0	0	0	918	63	0	0	0	498	8341	1174	1008	728	767	991	629	300	0	0	0	0	0	0	0	0	0	0	0	0	0	2609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Gasterosteidae;Gasterosteus;Gasterosteus aculeatus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Hexagrammidae;Oxylebius;Oxylebius pictus	0	0	0	0	0	0	0	0	0	2519	0	2071	0	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Liparidae;Paraliparis;Paraliparis cephalus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	9920	10	2	0	0	1	0	0	1	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaena;Scorpaena guttata	0	0	1	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	118	0	80	0	0	0	0	0	0	0	0	0	0	0	507	443	458	188	0	188	0	0	0	10	0	0	0	0	0	0	159	0	0	5114	0	206	3990	0	6599	0	9312	0	116	0	0	0	0	0	737	0
Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaenodes;Scorpaenodes xyris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	73	0	0	0	207	0	28	107	169	154	152	0	0	1	124	362	260	0	108	215	0	0	0	0	0	0	76	1185	260	81	0	0	0	0	0	0	0	0	0	0	0	0	0	352
Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;	0	0	0	0	0	0	0	0	336	0	212	0	652	2532	0	0	0	0	0	96	0	0	0	0	73	0	0	0	422	0	0	0	24	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus analogus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Hyporthodus;Hyporthodus acanthistius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893	1131	722	0	521	0	0	666	0	0	0	0	0	0	0	3791	296	0	0	0	0	0	15997	0	18606	3164	0	650	0	0	1	0	184	0	1609	1
Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca jordani	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca xenarcha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	506	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	1	5	2	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;NA;	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	902	5	16	0	5	0	2	990	365	0	0	0	1	0	2	28	0	0	987	0	1503	0	14686	1637	7398	20	2	2146	2	0	716	0	1	0	2405	1165
Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;	0	0	0	0	0	17	5	0	5	2	0	5	3	11	0	0	0	5	7	6	13	29	19	11	2	3	3	0	2	12	0	801	3	11	97	21	8	6	0	4	9	14	9	1	13	13	4	19	20	6	10	16	11	6	9	4	1	38	3	45	12	5	15	0	7	6	1	4	10	21	1
Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus	0	1	9	1	0	56318	9426	3705	7289	4839	1174	13560	18950	12193	16	0	0	21930	21421	15111	28235	52969	35071	27185	6288	5439	8610	2562	4664	18841	4080	7394	22569	29861	225690	34222	20883	14832	5662	16231	20999	35022	27242	6500	31852	12380	25349	38644	40800	20598	30255	28500	37848	11273	22292	8037	5839	57353	11527	115078	12507	7366	35576	7663	14529	16583	10800	6425	31487	57644	4039
Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Stichaeidae;Plectobranchus;Plectobranchus evides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Zaproridae;Zaprora;Zaprora silenus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9613	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys sordidus	0	0	0	0	0	791	351	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	424	822	287	1015	0	3451	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	410	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus	0	0	0	0	0	0	6608	0	0	0	2388	340	0	0	0	0	0	1088	0	0	0	0	0	0	0	0	735	0	312	0	461	3275	1263	0	3840	0	0	0	0	0	0	0	1991	0	0	0	978	0	0	0	0	0	0	497	0	0	0	0	0	0	0	0	0	0	1611	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus	0	0	0	0	0	0	0	0	0	0	0	1434	0	1	0	0	0	24	0	1999	227	1151	0	0	0	0	0	0	0	383	0	0	0	1	0	0	0	0	0	0	0	0	1393	0	0	0	425	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	0	1	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Xystreurys;Xystreurys liolepis	0	0	0	0	0	0	2395	1099	0	806	1379	1221	1766	547	0	0	0	0	0	0	1	0	0	229	568	775	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Hypsopsetta;Hypsopsetta guttulata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys coenosus	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	86	0	1	0	118	570	0	0	0	0	468	0	0	0	300	0	1	1314	1100	2203	0	3	0	217	0	0	1	0	598	0	283	1	0	11	0	0	1	2	1	5	2	82	0	1	1	4	0	0	1	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys decurrens	0	0	0	0	0	0	0	7	0	0	0	39	33	0	0	0	0	0	9	0	0	0	0	0	34	0	0	0	0	105	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys verticalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;	14	1	17	86637	240	2	0	0	0	0	0	0	0	0	0	0	0	0	0	608	0	1	0	0	0	0	13324	0	0	0	0	1050	0	0	0	0	4888	1	3848	10058	22286	6	62	718	1	91	0	451	0	0	1	0	4027	4454	43314	5	0	0	6265	21297	5883	0	154	1	31	1	411	0	0	0	1
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus clarkii	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Lepidocybium;Lepidocybium flavobrunneum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
